text,id
@thatbangswiftie HELEOE???? I TWEETED A SAD FACE AND YSOUZ XUMXNZNZ why is this so funny please THANK U? 😭,5
I was really sad...,5
@ali_naka Very sad,5
"@Mr_Macaronii @babekathryne I’m up for peaceful protest and all, but see people na, na only one police man de haras… https://t.co/HhfX6cN9P9",5
@EricNahlin This is sad to see.,5
"ur mad
im back
big mad
hes mad
shes mad
big sad
haha
dont care
stay mad
uwu
ughugh
unnhhhh",5
"@Harry_Styles It makes me very sad that you cannot come to Argentina , but well everything is for the health of eve… https://t.co/zXdj0xvLLZ",5
"Had a fitful sleep, woke up extremely sad and angry.
#EndSARS #EndPoliceBrutality #PoliceBrutalityInNigeria https://t.co/STvAvEEtMs",5
@Soumyadipta Yes these happing sad and serious,5
i'm so sad https://t.co/8Ipb0fdmnR,5
"So, uhh.
I've been twting depressing shit for the past days, and I'm sorry if it affects anybody.
If it does, pls.… https://t.co/EsFp8a1lW3",5
im too sad to cry,5
"It’s really sad to see @ajinkyarahane88 rahane warming the bench. 

#DelhiCapitals #IPL2020",5
WHY AM I COMING ACROSS SM VIDEOS OF SAD AND RELATABLE STUFF LIKE WHAT IS TIKTOK TRYNA TELL ME. 😭😔,5
"@LibertarianThot Since no one posted THE MEME already, this is how I feel about it. 🤣🤣 https://t.co/ZKfSBeL2EQ",5
Imagine being sad over an old youtube trio 🤳,5
Feel sad for him being the only player that cares for the team. https://t.co/5WWSH2Pbxj,5
why so many sad things while ive been gone,5
That’s really sad . Like extremely.,5
@joanbajojo Wow! I didn’t realize it was the same Dola until I googled it. So sad!,5
@Mufaa6 this just made me so sad,5
"@hubba_hummus Or $10 for 750g at Coles! 🤷‍♂️

Your interpretation of gold makes me sad ☹️",5
Staying up past two even fun I just be sad on my momma https://t.co/w2FDartdPV,5
we're too young to be this sad and tired,5
This got me sad af now I don’t wanna move out and leave my lil sis behind 😭 https://t.co/XeFCPTBYBe,5
The Haunting of Hill House makes me soo sad but I can’t stop watching 😩,5
shouldn’t  have listened to king krule now I am very sad,5
"@coughlthom Hahah, sad. They are so desperate.",5
SaD tingz,5
not my birthday anymore.. this is so sad :(,5
@Aimanside Sad for both 🤦🏻‍♂️🙌😂,5
@SABCFreeState @SABCNews So sad 😭😭😭😭😭😭,5
"@Murky__Meg Murky/friends, I just find it really sad how she keeps dragging innocent children into her PR schemes t… https://t.co/vOXLjdiBl4",5
@dieg0hargreev3s If I ignore the sad parts it's a nice queer show with cute lesbians and kids and couples,5
"Are y’all’s towns doing trick or treating or what? I feel like there has to be a good safe alternative to do on Halloween, it’s so sad :(",5
nah but fr his whole vibe changed towards me and it’s making me sad asf,5
"@KCschmidty88 @JoeBiden the dangers of politicizing the issue of wearing a mask in a nutshell, sad, many such cases like Schmidty‘s!",5
@HystericalKiwi @DavidStLouis14 At 12 weeks the baby is fully formed go watch some abortion videos.  44% of abortio… https://t.co/eGKabkL33F,5
"@ParkjihyoTwice omg really, that's so sad, CHEER UP and ily, im sure there are a lot more account that do retweet deals 😘💛🤍",5
"This is a story about when my dad taught me to make pizzas. First we added tomato sauce, and finally we added flour… https://t.co/Or0GuVDU67",5
ayooo this mf mad and sad cuz i talked and bagged a girl he WANTED and couldnt get ok little boy ‼️‼️🆎⁉️🈴㊗️🔅㊗️🔅🆑⁉️⭕️❗️🆘❗️🔅🛑🆎♑️♑️🆔,5
i watch this when i’m sad https://t.co/OIeS6DWTY3,5
So in a way I guess y’all are right. I do want a mans attention but just one!!! I’m not bold enough to send it to h… https://t.co/BOraQq6l4I,5
@PlanetTyrus they banned z i p for being right too much no lie with 1 million followers. sad right,5
yall ever find ya sad playlist on accident and realize all those hoes bangers,5
@CarmenWbluewave That's just sad.,5
@PoliticusSarah @politicususa Sad. Low Energy. #WorstPresidentInHistory #TrumpVirus https://t.co/U5FIl4xrbP,5
"@jamimajones5 Still, sad they'd let themselves be used that way.",5
"I definitely have a big connection to these stories and I’m sad to see them go but in the end, I am one grateful re… https://t.co/VKqrGuKEcv",5
@JETBLACKNARRY @ERODAXICARUS RIPPP also its sad i don’t have liam muted but he rarely shows up on my tl,5
Sad scum. https://t.co/36enTLlw8h,5
"Cold weather, without with you! Sad:(",5
Watching #BTSconcert make me sad😭😭😭,5
@MeDehaati @CarefreeBenji @SkySportsPL Flop after 4 games? Your life must be sad as hell.,5
"One
Day
I
Feel
So
Happy
The
Next
Day
I
Feel
So
Sad
I
Guess
I'll
Learn
To
Take
The
Good
With
The
Bad
Each
Night
I
As… https://t.co/XrkoIWtcG6",5
The Gabriel Fernandez story is so so sad and sickening 😭💔,5
@richardausten65 It's s sad day Richard,5
i love harry so much i’m sad,5
@poojaghosh23 @VoiceOfAxom @BikashRon @SouleFacts @Ms_Lutyens @RaijorDal @NikhilChelsea12 @KasturyH @sharmat501… https://t.co/inFVjra6gr,5
"@Hystoricia It's sad but don't worry, that's what I thought, just wanted to be sure 😣 Nevertheless congratulation t… https://t.co/MqX7qqrWOF",5
"nah, my playlist is full of sad chill songs that's why HAHAHAHAHA",5
Sad reality https://t.co/SOWWrKQmNt,5
"these past few days have been really rainy
i guess the skies are sad about what happened

between us",5
"@ailenuu Idk man, it makes me so sad :( it was so unproblematic in April bro I swear",5
@JnthnMorse @SionGruffudd @VictoriaParkBks @supergutman @UKLabour @EHRC You sound sad.,5
@ESPNLosAngeles @Keefmorris Sad and mad couldn't sleep after the lost,5
"@LVolkacio Now, I'm here, and I'm sad :/",5
@AhmedReliable I just saw your profile you are a law student? Very sad to see that our future law enforcers have su… https://t.co/6bv4tsrQSg,5
leaving the window open is making me sad but closing the window will make me sadder because then it'll really truly be over,5
sad as shit at work walking around  listening to the Charlie Brown Christmas music,5
i really am sad because why am i not enough to understand... why am i not enough for some patience ..,5
@MissEmmaGlover Bradley cooper was amazing.. sad story,5
so how soon for the vod so i can rewatch and be sad,5
@Gothalion Just another day I am sad I can no longer access your Super Saiyan Twitch clip from the E3 Dragonball Trailer.,5
Not me being biased but the guardians/ lookout is kind of my interest cz its really a good drama quite sad not many… https://t.co/gNAfI9IInm,5
Im sad,5
"Just found this playlist on Spotify and I loveeee it lol. it’s called sad songs for the girls, yw",5
i hate seeing ppl sad so i wish happiness to come for every mf !,5
"NEW BLOG POST: “Weekly Wrap 541: Reminiscing about the Beforetimes, with some productivity” https://t.co/t2gQFzQu0A… https://t.co/u55mRSAG7a",5
Unit 3 https://t.co/M6zIXwdEg7,5
Wtf😭😭😭 I’m sad now!🥺 https://t.co/OCpUiHRdYT,5
@RoyalTrait @punfupanda @AnjumAaqib @SerCrappucino Very Sad Indeed. His father was also a great scholar.,5
@HoCStaffer Fortunately it's not a full lockdown this time. Just getting out and going to the mall helps keep me sa… https://t.co/Fgh57uOlJN,5
@Misra_oo7 @KirenRijiju Sad truth,5
see now i rlly want the two other ppl to get a twt because im soft for them 24/7 but i know they cant so ill just b… https://t.co/S4wlTA09XK,5
"Later.--A+sad+home-coming+in+every+way,+the+house+empty",5
i am sad,5
"when i get sad , i look at all your pics &amp; vids in my phone😭 i get so happyyy",5
@sapphic_sanha thank you am sad .,5
You get one free sad tweet a month that’s it,5
@namjinlights I’m sad.,5
"comfort songs aurora on a daily, hazza for happy hours, dodie when sad and drained",5
"i made this icon myself, kinda sad putting the fact that i have over a hundred of these kinds",5
@realridemaDick So sad to see this,5
@discountleo ik 😟 i was so scared cuz i thought it was real 🥴 which would be so sad 😥😥 since you’re in top 3 moots 💔,5
@lilmonkeyquake The I refuse to watch section made me sad :/ sorry,5
— greeted him with the sad news that their fellow brother that had been entangled by the wolf blood witches magic a… https://t.co/YgsYzUSLx9,5
@smitavadde07 Sad state. Even I have faced this once when a Real Madrid fan and a Chelsea fan mocked my picture. Fr… https://t.co/mG5GvC8DBh,5
It's so sad to find out that some youths under the guise of Arewa youth community are in support #ProSARS campaign… https://t.co/2cm7taaLrU,5
Goodmorning!!!! I am so happy today to see everyone coming out and so proud that they know who they are now. But I… https://t.co/DtHiNp1WEI,5
Bitch I’m finna get sad,5
nvm i got sad https://t.co/6NEBlmfTDc,5
@o228dh YES but also no because when you are in the same room as them for two hours and then they just... go... it… https://t.co/ER5u8HslGC,5
@_FelixKE Sad truth,5
"@amazonmusic When I'm sad: @BTS_twt 
When I'm happy: @BTS_twt 
When I'm depressed: @BTS_twt 
When I'm hopeful:… https://t.co/yxfDIITIqW",5
@saltydkdan where are all the nerds pointing out that horikoshi originally planned to make deku quirkless but his e… https://t.co/Jj8tXPEPP1,5
@daffahonabc Happy birthday 🎉. Don't be sad think you will have a unique birthday this year.,5
@Helene731 Just another sad old lady,5
@hrtbreakwave im truly sad,5
@HateJunkie @hotstuff1788 So sad 😞 🙏,5
"@__salofal @poycahontas Sad pladis did sstupid things, they can get much money tho hahahaha",5
tired of being happy n sad.,5
Do u sometimes feel sad for no daman reason,5
@mefeater @theestallion She looks sad 🥺,5
I wanna make you smile whenever you're sad.,5
someone pls give me 1 sad film,5
@GayStepDad69 sometimes it just makes you sad man,5
"@__Anjali_Negi__ yes this is sad , even i heard covid message in his creepy voice.. that's shows da nexus.. Shammi… https://t.co/PATy3Mey7o",5
now im sad :(,5
I know this might be deemed risqué but bro I’m sad &amp; horny lmao,5
i am so sad i am actually not going to be able to watch the concert,5
"When posts about material things are more popular than posts about the Lord and Maker of all things, you know that… https://t.co/b5pRLb9psn",5
I still haven’t done no Halloween activities and I’m sad.,5
@2029itstarts @CassGScar @DenverPolice When logic and fact don't fit your argument meme sad truly.,5
@ambkcsingh The sad part is that it’ll affect entire world.,5
i love him he makes me to be not sad,5
the haunting of bly manor was so sad AND FOR WHAT @haunting EXPLAIN https://t.co/zp5SEOaC9u,5
"@bil_cipher -sad, lonely and ass music taste",5
"@mbaise1stborn @davido Look how sad davido looked
No joy for this country",5
"""u know, she's stupid.""

""okay, let's call she's stupid from now.""

Totally sad, hah?",5
Gonna go for a crew cut coz ur homeboi iz sad.,5
@sarahsonlyangel IT SO SAD OMG,5
this makes me sad https://t.co/7LvdsiaBrs,5
y’all won... im gts sad with no wings.,5
@JonahDispatch Because we fought wars and shed American blood to stop the spread of Marxism. One of those parties i… https://t.co/HYLcacxNJb,5
"@KyleMizokami Huh, that's both sad and fascinating - so much history locked away. The experience fighting for the K… https://t.co/ALHhqZOAm5",5
"@MagpieMini @Here4SSRjustice sad lyf.....now give some rest to ur bot hand🤣
#CBIStartArrestInSSRCase",5
"@Blue0ceanEyes My family @ me

They're like ""wow that sounds like sad music"" and I'm just crying over here",5
i just saw somebody say “if you can’t bring yourself to vote for biden/harris” and honestly i think it’s super sad… https://t.co/Poto8k4VC8,5
@just_a_sad_croc wait what,5
@aurorakeicore RIGHT ITS LITERALLY SO SAD WE LIVIN OFF OF CRUMBS,5
@majolishue yes... and if he’s not a great character then why is he my comfort character and the character i look u… https://t.co/pf7iNNBzob,5
"@SpiroAgnewGhost @Saintsfan5348 They were paid to attend, beer and burgers (with COVID for dessert to be exact).
SAD INDEED!",5
@neko_snicker Neko with glasses crying is so sad yet so cute and wholesome I would hug you and her,5
"@CassandraRules What restraint &amp; class this young man showed . So sad for him😞 
I Hope these violent, vile,  imbeci… https://t.co/rJ2GfTRx1T",5
"@ExNihilo24 I’m sad, i don’t want to",5
@ahmadarmvnd help me i'm sad again,5
"they said best friend is someone who with you sad and happy, 
to me that mean songs.",5
Like a sad zombie walking around,5
@genuinebrat Thank u its actually going stupidly sad so I want some positivity LOL,5
@FrostyLettuce frosty sad,5
"bark bark awooooooooooo (sad)
I miss taeyong 😭 https://t.co/JnBWexQ8yd",5
Random people agreeing to play pickup with rappers to let them score for Instagram is so sad for the rappers https://t.co/BI48Rk4E9R,5
oh yeah I got this shirt thing and its so cute but can't post pic so sad for y'all cause I look freaking hot,5
I get sad all the time that I was a loner as a kid . Everyone has  at least a couple solid childhood friends . Here… https://t.co/gdVbuxxVHX,5
@YoAstrx @ItsHalloh not even ps4 kid is this sad man ggs😭,5
"@GramsciFag69 What did she do now?
Did she play sad piano again?",5
@7wariorlittle yeah its a really wholesome show i watch it when i get sad or somthing,5
"@UN we are not safe in our own country, so sad @MBuhari and the @NigeriaGov want us dead

We want @MBuhari to… https://t.co/6dXihbR3Is",5
Sad situation... https://t.co/og43oCih42,5
@EnochMann5 @borodostone @CassandraRules I disagree. I have nieces with conservative parents who are extreme-libera… https://t.co/YN0YY1tDBt,5
"@stkildafc So sad for Doulton Langlands, thought he is tough player and will be like Battle",5
r u ever sad and then u receive A Hug from ur boyfriend and then u become :'D,5
i am very mentally sad,5
@theutdjournal @SirBobby All dat has been shattered by the glazers already 🤦 so sad,5
@sabirplf @Iftikhar_hyder This is a very sad video. The government should take strict action against the police off… https://t.co/w9kxkKaH6E,5
